state,commodity,avg_temperature_C,avg_rainfall_mm,avg_humidity_%,month
NCT of Delhi,Kinnow,23.87173266849571,672.2380917192377,44.34118123627336,June
NCT of Delhi,Kinnow,20.783878592777835,634.1424971522158,49.13193170089188,July
NCT of Delhi,Kinnow,23.586804300212307,603.1175185371076,50.414787191228214,August
NCT of Delhi,Kinnow,22.405420368385883,634.7257499909216,47.88571614956823,September
NCT of Delhi,Kinnow,22.698121644124925,587.2876983704335,44.57491363710246,October
NCT of Delhi,Kinnow,22.03356671415627,720.3449557411359,42.058099362824535,November
NCT of Delhi,Kinnow,22.250465231226315,574.7716005346074,45.84143015359894,December
NCT of Delhi,French Beans (Frasbean),29.329609728903126,1292.2925582516696,64.54919762438504,January
NCT of Delhi,French Beans (Frasbean),27.559104835569435,1292.0111050350883,68.01632274047186,February
NCT of Delhi,French Beans (Frasbean),30.61999333573208,1328.3050576746132,62.92520775921533,March
NCT of Delhi,French Beans (Frasbean),29.767479339305872,1390.4706775056143,67.4639761708654,April
NCT of Delhi,French Beans (Frasbean),30.47275314789188,1255.1783553587484,64.85341833068713,May
NCT of Delhi,French Beans (Frasbean),28.157794534140077,1253.4489726869724,68.48841376027775,June
NCT of Delhi,French Beans (Frasbean),30.386378096737232,1425.6872593984283,69.73898636085762,July
NCT of Delhi,French Beans (Frasbean),29.76574632718915,1274.0037187736407,70.8423552889409,August
NCT of Delhi,French Beans (Frasbean),30.334887483020943,1327.5218549643869,62.91873335532162,September
NCT of Delhi,French Beans (Frasbean),29.69038458227369,1426.8514754830485,70.29553647123129,October
NCT of Delhi,French Beans (Frasbean),28.343648479497766,1255.346861312887,71.17202429302576,November
NCT of Delhi,French Beans (Frasbean),28.438727423256218,1276.7353771135624,70.73740759059774,December
NCT of Delhi,Guava,20.73467056141511,859.216897182146,46.522037532378334,January
NCT of Delhi,Guava,18.803025692718442,833.6900314997306,47.4342224916599,February
NCT of Delhi,Guava,17.939608577660245,1011.0963743432608,42.78463811059703,March
NCT of Delhi,Guava,17.540440640154124,900.6976334921869,43.55445097317545,April
NCT of Delhi,Guava,21.259723885061955,989.9071755251522,46.22076177578198,May
NCT of Delhi,Guava,20.593244404274184,968.2072552483696,43.5548822097807,June
NCT of Delhi,Guava,19.25167821190535,1023.6436463578627,44.589239904401744,July
NCT of Delhi,Guava,17.48231410231206,847.2468277304317,47.06387783655714,August
NCT of Delhi,Guava,19.08029699413017,931.5641718738341,48.634486223247784,September
NCT of Delhi,Guava,19.249111799603387,922.2501975294147,50.84242596102258,October
NCT of Delhi,Guava,20.617384907137968,895.4353457853184,49.895902217821344,November
NCT of Delhi,Guava,20.214174873834885,913.7438101632721,42.23454679851207,December
NCT of Delhi,Papaya,20.941732847348522,1167.0865797871693,89.38554242660858,January
NCT of Delhi,Papaya,18.779573253059784,1248.8866118090168,86.38284186224777,February
NCT of Delhi,Papaya,19.099129365581042,1245.3111020097049,86.74620196253426,March
NCT of Delhi,Papaya,19.16685879892509,1282.0832641288341,89.1836173274152,April
NCT of Delhi,Papaya,18.446015594569804,1117.8968439456357,93.32821958347147,May
NCT of Delhi,Papaya,17.37892857725985,1128.022452321165,90.28311253232499,June
NCT of Delhi,Papaya,18.572676371247166,1287.8868573978907,93.11883914180915,July
NCT of Delhi,Papaya,21.0792401828882,1161.9802188279978,89.29066453158867,August
NCT of Delhi,Papaya,20.13828468299456,1219.2810950972575,93.37041484810065,September
NCT of Delhi,Papaya,19.987411491136818,1150.7457833911503,89.36337198514798,October
NCT of Delhi,Papaya,21.060407444474684,1121.07227827788,92.98871284860729,November
NCT of Delhi,Papaya,17.60972572638666,1286.862574595249,92.48799597075,December
NCT of Delhi,Squash(Chappal Kadoo),17.5193766883193,687.6347909022514,72.3385016244386,January
NCT of Delhi,Squash(Chappal Kadoo),17.06021257132334,625.2832746962554,80.0848856071171,February
NCT of Delhi,Squash(Chappal Kadoo),20.480901147928495,724.530427108928,75.50240283357718,March
NCT of Delhi,Squash(Chappal Kadoo),20.302479156635066,763.9065508502788,77.680560329332,April
NCT of Delhi,Squash(Chappal Kadoo),18.756698805372324,687.677507708589,71.4537681188787,May
NCT of Delhi,Squash(Chappal Kadoo),20.45484348318523,647.437509121205,70.98500826598327,June
NCT of Delhi,Squash(Chappal Kadoo),16.861283271464828,754.183721511871,77.52089558287497,July
NCT of Delhi,Squash(Chappal Kadoo),17.73598979815498,672.5210098854117,79.9461448725829,August
NCT of Delhi,Squash(Chappal Kadoo),16.629378544828366,762.286290755034,76.40129669384962,September
NCT of Delhi,Squash(Chappal Kadoo),18.19497223544017,638.7473713127956,74.98560001238064,October
NCT of Delhi,Squash(Chappal Kadoo),18.600207503562025,666.6429338602867,78.74674691717676,November
NCT of Delhi,Squash(Chappal Kadoo),16.887082174914145,767.333943129813,71.91239803550206,December
NCT of Delhi,Gur(Jaggery),35.695067412211074,665.0002976648549,81.92040570730398,January
NCT of Delhi,Gur(Jaggery),33.43997443740771,519.8746589426817,82.67122980098783,February
NCT of Delhi,Gur(Jaggery),34.71469628473454,624.7575586197513,82.50903104657274,March
NCT of Delhi,Gur(Jaggery),32.7221985189606,603.6822181721387,75.56241429218167,April
NCT of Delhi,Gur(Jaggery),36.10579923099663,656.5790069258046,79.06481894905711,May
NCT of Delhi,Gur(Jaggery),35.424629573551016,566.0323724242716,79.5955378300701,June
NCT of Delhi,Gur(Jaggery),36.18734901865586,711.5419940089221,82.76560811196406,July
NCT of Delhi,Gur(Jaggery),32.59726386089364,568.6649926927531,73.85227884080773,August
NCT of Delhi,Gur(Jaggery),36.31463666769594,573.9681902486227,76.39605546618847,September
NCT of Delhi,Gur(Jaggery),34.41758126054623,533.0876457644665,78.22337745819958,October
NCT of Delhi,Gur(Jaggery),34.438756650794964,521.1208612733333,78.33023827244669,November
NCT of Delhi,Gur(Jaggery),32.90134660368066,673.715844838181,76.97832789188517,December
NCT of Delhi,Bengal Gram Dal (Chana Dal),33.08987903837994,2427.9749432561284,89.81253292220156,January
NCT of Delhi,Bengal Gram Dal (Chana Dal),33.861383251788375,2447.608510275669,90.70886484658597,February
NCT of Delhi,Bengal Gram Dal (Chana Dal),32.18443925822198,2383.088073642968,84.3577447278922,March
NCT of Delhi,Bengal Gram Dal (Chana Dal),30.101553444466894,2489.4050743197713,87.75892840022182,April
NCT of Delhi,Bengal Gram Dal (Chana Dal),33.2935928289957,2425.1595570666072,86.84970167854864,May
NCT of Delhi,Bengal Gram Dal (Chana Dal),33.607057773096976,2358.0559761552845,90.35106668499694,June
NCT of Delhi,Bengal Gram Dal (Chana Dal),31.210003065840862,2470.281184457121,86.48381707682421,July
NCT of Delhi,Bengal Gram Dal (Chana Dal),32.40668638867186,2358.379417748171,86.2356196147871,August
NCT of Delhi,Bengal Gram Dal (Chana Dal),33.90001158862561,2463.6314677978526,87.86600100536398,September
NCT of Delhi,Bengal Gram Dal (Chana Dal),30.82461145813913,2311.047611124143,86.69645804639575,October
NCT of Delhi,Bengal Gram Dal (Chana Dal),34.023360440209984,2364.2655140757065,85.10108641137656,November
NCT of Delhi,Bengal Gram Dal (Chana Dal),31.29347655145333,2345.303794780503,91.74903549834968,December
NCT of Delhi,Masur Dal,29.701794265869868,2012.9302729784997,68.76418739936277,January
NCT of Delhi,Masur Dal,31.101730003014953,1973.0949824874745,71.07115240420208,February
NCT of Delhi,Masur Dal,32.50982667451787,1930.7742867478241,67.54430456789363,March
NCT of Delhi,Masur Dal,29.23572797601403,1983.5869691173605,66.72613237122239,April
NCT of Delhi,Masur Dal,32.322289624919236,1940.3395292282867,63.326311438269194,May
NCT of Delhi,Masur Dal,32.12953019739495,2020.9927879132174,66.51426139214985,June
NCT of Delhi,Masur Dal,29.846479642720094,1914.399913527755,69.55945242734681,July
NCT of Delhi,Masur Dal,31.74212909765707,1947.3065474109774,70.66174538701993,August
NCT of Delhi,Masur Dal,31.22994467284714,1910.0965522723907,71.20565146040336,September
NCT of Delhi,Masur Dal,31.164952077205562,1915.80060067135,64.04226227575673,October
NCT of Delhi,Masur Dal,32.02776108493641,2021.9831040580939,70.67650888439469,November
NCT of Delhi,Masur Dal,29.611966194720008,2025.5338051765368,66.84915986506358,December
NCT of Delhi,Sugar,25.84097576269058,813.2942184358149,74.27971575121367,January
NCT of Delhi,Sugar,24.75472918414175,697.9801711606054,74.23620045271701,February
NCT of Delhi,Sugar,25.463445603012914,724.5892187228833,76.05322389379425,March
NCT of Delhi,Sugar,26.45306941966718,698.7019187890913,81.60869107446653,April
NCT of Delhi,Sugar,25.1500042071826,721.1765592052737,82.71421914037134,May
NCT of Delhi,Sugar,26.16842843579473,736.1523915054487,76.60192281968088,June
NCT of Delhi,Sugar,24.70219385177827,829.2599469124237,80.4993400234587,July
NCT of Delhi,Sugar,25.866695437488726,793.42413559528,78.29886245782684,August
NCT of Delhi,Sugar,22.566883592708088,760.8646875615995,81.84083113488857,September
NCT of Delhi,Sugar,25.244630451284454,705.7865182044097,80.79892424775394,October
NCT of Delhi,Sugar,23.88643659407034,682.659130083598,82.35513760325834,November
NCT of Delhi,Sugar,22.720139572032913,667.3687069797752,80.85018155366136,December
NCT of Delhi,Pointed gourd (Parval),23.918327226528906,2276.2995986065175,67.47392292248682,January
NCT of Delhi,Pointed gourd (Parval),24.708873532117188,2389.0160639175633,68.04337647145766,February
NCT of Delhi,Pointed gourd (Parval),24.964551734636245,2287.207613458179,68.57009375918878,March
NCT of Delhi,Pointed gourd (Parval),27.23194212149881,2325.8859372104225,62.324628694768705,April
NCT of Delhi,Pointed gourd (Parval),26.863145800730337,2230.799662352663,63.926639825620335,May
NCT of Delhi,Pointed gourd (Parval),25.617788074537664,2350.113254966011,64.82896766776035,June
NCT of Delhi,Pointed gourd (Parval),25.793648312379364,2385.200887400173,63.34699988271743,July
NCT of Delhi,Pointed gourd (Parval),23.93014967462942,2204.012841567144,69.1121412623498,August
NCT of Delhi,Pointed gourd (Parval),25.60285449078769,2325.8061621426327,66.00083645704217,September
NCT of Delhi,Pointed gourd (Parval),26.234038830074,2220.1754041532026,63.22112393455342,October
NCT of Delhi,Pointed gourd (Parval),25.491630359720723,2239.915318572705,68.86047916879178,November
NCT of Delhi,Pointed gourd (Parval),24.559493027047743,2324.7143440830346,68.15568594614751,December
NCT of Delhi,Arhar Dal(Tur Dal),31.08574601899477,1918.0441095318108,45.1425445736488,January
NCT of Delhi,Arhar Dal(Tur Dal),29.39244141132118,1907.4500127999618,51.272934516615415,February
NCT of Delhi,Arhar Dal(Tur Dal),30.28773228054048,1841.7457144520122,51.00042822306404,March
NCT of Delhi,Arhar Dal(Tur Dal),30.495584148931155,1972.1421531406936,44.816981080884446,April
NCT of Delhi,Arhar Dal(Tur Dal),31.98585327892619,1985.79315103985,43.10912621877981,May
NCT of Delhi,Arhar Dal(Tur Dal),29.826463640956838,1836.7525425002354,51.17316320551916,June
NCT of Delhi,Arhar Dal(Tur Dal),29.978618230500828,1812.1280062451494,47.168949699863276,July
NCT of Delhi,Arhar Dal(Tur Dal),32.446982611861074,1938.3790081628285,52.197153539234606,August
NCT of Delhi,Arhar Dal(Tur Dal),30.043528123002503,1966.7071249115816,50.811910734255534,September
NCT of Delhi,Arhar Dal(Tur Dal),31.98732853966016,1802.2118547286188,44.91273908763779,October
NCT of Delhi,Arhar Dal(Tur Dal),33.149955457434686,1908.4202174423851,52.29998978728609,November
NCT of Delhi,Arhar Dal(Tur Dal),31.268058112287605,1798.7698197021177,52.48679621891175,December
NCT of Delhi,Mustard Oil,15.429769901749177,1240.815305409543,66.000253971212,January
NCT of Delhi,Mustard Oil,15.301250086880863,1424.7376721659023,60.054257688604814,February
NCT of Delhi,Mustard Oil,15.346698934239734,1257.562285177862,61.98085072392447,March
NCT of Delhi,Mustard Oil,16.196232520316954,1238.5358566038888,60.135597726649294,April
NCT of Delhi,Mustard Oil,16.602569010097,1391.7749582213635,68.01632471936999,May
NCT of Delhi,Mustard Oil,17.86909413235927,1242.7016405861577,62.60991870369425,June
NCT of Delhi,Mustard Oil,16.348045603555292,1409.9884141475766,69.1621964434102,July
NCT of Delhi,Mustard Oil,16.69645054007424,1381.4779917231604,65.24121049948472,August
NCT of Delhi,Mustard Oil,15.274276169766003,1249.4611563210517,62.434018676470586,September
NCT of Delhi,Mustard Oil,16.595347636899614,1437.0010357437586,64.88317109071146,October
NCT of Delhi,Mustard Oil,18.179244281986076,1265.6714238274774,66.37839304100781,November
NCT of Delhi,Mustard Oil,17.29321288434143,1291.8547621869752,62.56208705907278,December
NCT of Delhi,Rice,18.916947001111254,2501.7840699783324,85.97369654755383,January
NCT of Delhi,Rice,20.11519327688893,2384.541034703322,88.49409966611556,February
NCT of Delhi,Rice,20.825878598875832,2494.4902533998584,82.56003709361903,March
NCT of Delhi,Rice,19.89766667985784,2558.778562328158,80.86874298439041,April
NCT of Delhi,Rice,21.384539739110984,2507.2691561296347,87.16749867562315,May
NCT of Delhi,Rice,20.068519075178827,2426.0327463533986,85.32880316454862,June
NCT of Delhi,Rice,18.524139379495686,2500.61240297646,89.56641599878328,July
NCT of Delhi,Rice,21.17985644730937,2415.5990323161172,89.04080320900576,August
NCT of Delhi,Rice,20.168993532456895,2505.549537917977,82.9535050299266,September
NCT of Delhi,Rice,19.284708490041453,2453.023802606288,88.18027426977385,October
NCT of Delhi,Rice,19.948184249042615,2521.598383685523,83.0168223986561,November
NCT of Delhi,Rice,19.20838697447798,2495.31855806879,82.22908814157404,December
NCT of Delhi,Jack Fruit,23.900268563096404,735.4781466422729,83.16948682716398,January
NCT of Delhi,Jack Fruit,25.582543618686145,744.0264713294966,84.37016753437187,February
NCT of Delhi,Jack Fruit,23.192827204069907,744.6692068643931,87.83098037857025,March
NCT of Delhi,Jack Fruit,22.64340708173353,617.2806857642319,79.75450123527277,April
NCT of Delhi,Jack Fruit,25.43749239322781,612.0967998638728,82.16806029454959,May
NCT of Delhi,Jack Fruit,24.397426565260727,702.1609281994695,79.88886465850392,June
NCT of Delhi,Jack Fruit,25.633303453685638,566.8297000928459,84.05883481442235,July
NCT of Delhi,Jack Fruit,23.102541691084735,562.797961094464,80.93169191544116,August
NCT of Delhi,Jack Fruit,23.989837891183967,744.615532539584,82.40563489653952,September
NCT of Delhi,Jack Fruit,24.744760879366694,559.3613933758169,83.112938495284,October
NCT of Delhi,Jack Fruit,25.72508324751603,701.7620925939148,81.93879910595682,November
NCT of Delhi,Jack Fruit,25.574463988433035,705.8234961052731,80.00601724721551,December
NCT of Delhi,Dalda,16.831679074425978,2131.460792052009,82.82642213287278,January
NCT of Delhi,Dalda,18.39652178774698,2012.9859174388057,83.7840712926592,February
NCT of Delhi,Dalda,18.2896200995098,2059.6091459626878,78.16931731803069,March
NCT of Delhi,Dalda,19.499943336670185,1982.002703979936,80.27896011156618,April
NCT of Delhi,Dalda,16.87689946831338,2155.8305157246723,81.48472773820801,May
NCT of Delhi,Dalda,20.523106347636947,2049.1277444888287,83.3898981112562,June
NCT of Delhi,Dalda,16.674823650471843,1993.3153113183462,77.60464322224463,July
NCT of Delhi,Dalda,17.61597482338977,2135.115689008535,80.85431240108564,August
NCT of Delhi,Dalda,19.967015733192575,2140.977570667318,78.85546722858919,September
NCT of Delhi,Dalda,17.229086344206575,2103.235913635586,80.66519492022887,October
NCT of Delhi,Dalda,17.71952628676139,2028.0181551053608,83.88742566636799,November
NCT of Delhi,Dalda,17.63184462144567,2155.2810395046354,81.53125465828813,December
NCT of Delhi,Peas(Dry),24.449305838061022,2027.0064051360862,48.17260735471625,January
NCT of Delhi,Peas(Dry),25.51813627417471,2113.366308569259,46.9133561256119,February
NCT of Delhi,Peas(Dry),23.758674361818688,2019.459886012136,55.48314187991661,March
NCT of Delhi,Peas(Dry),25.59459387176628,1992.6501403448233,56.125517774638865,April
NCT of Delhi,Peas(Dry),24.74525165551014,2148.557072654219,51.16320607734267,May
NCT of Delhi,Peas(Dry),23.67712603268368,2085.2895270567305,52.98529709419083,June
NCT of Delhi,Peas(Dry),23.04025295240298,2090.265807131736,52.711952520060386,July
NCT of Delhi,Peas(Dry),23.51354022112756,2078.654394769255,46.73167487219725,August
NCT of Delhi,Peas(Dry),25.18782091493913,1986.8759631301675,52.95638383047461,September
NCT of Delhi,Peas(Dry),23.89745696680054,2085.5014406287514,48.20865418809071,October
NCT of Delhi,Peas(Dry),22.98397249156044,2035.411355381868,48.30658211012571,November
NCT of Delhi,Peas(Dry),24.888562136632697,2009.8033007170518,49.59607214506424,December
NCT of Delhi,Tamarind Fruit,19.27955237024806,1514.4350668536379,55.69679182110417,January
NCT of Delhi,Tamarind Fruit,21.34018861621325,1469.2621278150725,59.98740854999929,February
NCT of Delhi,Tamarind Fruit,20.277443657525854,1533.0683228569917,59.32761739771574,March
NCT of Delhi,Tamarind Fruit,22.90710166825598,1591.251365716922,56.19673245594634,April
NCT of Delhi,Tamarind Fruit,22.92026832492827,1660.9363657378453,60.80311536428943,May
NCT of Delhi,Tamarind Fruit,20.33833067697503,1635.8242200908917,60.75241198111174,June
NCT of Delhi,Tamarind Fruit,20.9880833918106,1632.4621100934116,59.321905188391874,July
NCT of Delhi,Tamarind Fruit,23.065481219985628,1515.703440770999,63.273744214539384,August
NCT of Delhi,Tamarind Fruit,19.2281480879577,1659.940557493944,57.86152367167265,September
NCT of Delhi,Tamarind Fruit,20.275625546927255,1577.1257855952406,59.76694969937033,October
NCT of Delhi,Tamarind Fruit,23.10466347017737,1533.229637483712,63.972755009490925,November
NCT of Delhi,Tamarind Fruit,21.36019422932624,1633.584492653643,63.426158575370636,December
NCT of Delhi,Cowpea (Lobia/Karamani),26.265256299841663,477.23751596068246,62.43702685459977,January
NCT of Delhi,Cowpea (Lobia/Karamani),25.438860138327364,427.00298525429673,64.19428104182415,February
NCT of Delhi,Cowpea (Lobia/Karamani),23.62810877857931,481.9280128866766,63.885620839787194,March
NCT of Delhi,Cowpea (Lobia/Karamani),25.018948317872308,465.65612803754465,65.28100392655806,April
NCT of Delhi,Cowpea (Lobia/Karamani),24.632996203451764,618.9027647077946,64.64957214828769,May
NCT of Delhi,Cowpea (Lobia/Karamani),26.793148897328525,489.88143675196443,70.38047479755738,June
NCT of Delhi,Cowpea (Lobia/Karamani),25.904436463961794,573.5552235478501,64.98341021650579,July
NCT of Delhi,Cowpea (Lobia/Karamani),24.823389438096065,552.0602003779217,62.56071497017859,August
NCT of Delhi,Cowpea (Lobia/Karamani),23.64455895913278,444.1499373057612,64.64279245668156,September
NCT of Delhi,Cowpea (Lobia/Karamani),24.10138365280658,601.1368105734966,64.65479621651829,October
NCT of Delhi,Cowpea (Lobia/Karamani),23.28331219943369,548.5037453229561,67.96220466406886,November
NCT of Delhi,Cowpea (Lobia/Karamani),25.681059079407845,571.5937291673779,68.75946650602248,December
NCT of Delhi,Sunflower,32.64893234205689,1874.9331698116875,78.66711945874962,January
NCT of Delhi,Sunflower,30.196392195232892,1801.8921912696978,74.8988964539323,February
NCT of Delhi,Sunflower,32.74062118458752,1744.7418752128565,76.75020266810395,March
NCT of Delhi,Sunflower,30.851135572288563,1833.3421791050034,77.88696772163931,April
NCT of Delhi,Sunflower,30.78939760909059,1835.6438685563603,78.31510589689705,May
NCT of Delhi,Sunflower,30.879394739681018,1811.896529749158,79.7788479753766,June
NCT of Delhi,Sunflower,30.06041899859486,1732.3791703053816,78.82995958287236,July
NCT of Delhi,Sunflower,32.233121422951456,1868.373269829418,82.41670318428497,August
NCT of Delhi,Sunflower,28.837018374242376,1843.2942392614707,78.20028846897921,September
NCT of Delhi,Sunflower,32.543971192065705,1727.9113667254283,82.29270767273152,October
NCT of Delhi,Sunflower,29.839821856532364,1742.40354117279,74.30219607037917,November
NCT of Delhi,Sunflower,29.367727784891688,1871.187854781728,77.52165332797942,December
NCT of Delhi,Alasande Gram,35.883524656968085,1874.5642796180462,72.84065505135553,January
NCT of Delhi,Alasande Gram,33.99284579005686,1857.0472497629034,63.01768168478375,February
NCT of Delhi,Alasande Gram,32.885036766165726,1915.5800286978704,67.60865321517213,March
NCT of Delhi,Alasande Gram,36.26837493074101,1821.3410152389683,70.9440789845386,April
NCT of Delhi,Alasande Gram,35.82268108226379,1863.5609596963495,71.43497243482138,May
NCT of Delhi,Alasande Gram,33.88242954050791,1814.948418908461,69.68478763029138,June
NCT of Delhi,Alasande Gram,32.82435671717144,1932.1480196148543,68.13679118326195,July
NCT of Delhi,Alasande Gram,33.485537306833734,1876.45811635029,68.62862038915213,August
NCT of Delhi,Alasande Gram,33.168408454557024,1781.2487437189495,63.062086579782004,September
NCT of Delhi,Alasande Gram,35.316306152993576,1945.535053197813,66.32289790801325,October
NCT of Delhi,Alasande Gram,36.379076449613834,1937.4376175930706,63.18925169808733,November
NCT of Delhi,Alasande Gram,33.50887940975137,1830.1326648833297,70.75377476672479,December
NCT of Delhi,Avare Dal,24.7764191424975,1634.7887492157877,43.81128262149941,January
NCT of Delhi,Avare Dal,25.238666554221123,1519.4878437836287,45.45967973111084,February
NCT of Delhi,Avare Dal,23.249390407679094,1641.9936549255226,46.482381866597294,March
NCT of Delhi,Avare Dal,24.405173319176015,1630.8681848218805,40.83587287245988,April
NCT of Delhi,Avare Dal,22.815086859906813,1549.7316070810753,47.86637536495048,May
NCT of Delhi,Avare Dal,25.90316506310632,1635.511003276212,48.50450409711928,June
NCT of Delhi,Avare Dal,23.4762697617823,1637.2547682340262,47.01517437649761,July
NCT of Delhi,Avare Dal,22.7441038765514,1641.0159626709628,41.25389034876519,August
NCT of Delhi,Avare Dal,23.735872366113682,1609.1090657894201,45.490988695890394,September
NCT of Delhi,Avare Dal,24.39955850249778,1487.6975877355512,48.519786066964855,October
NCT of Delhi,Avare Dal,25.264598414013854,1621.1669669628586,41.23704705213269,November
NCT of Delhi,Avare Dal,24.66800519096145,1500.862709472538,43.502545827120514,December
NCT of Delhi,Black Gram Dal (Urd Dal),33.42740263716789,2366.093908935306,74.37076290780892,January
NCT of Delhi,Black Gram Dal (Urd Dal),31.616569028642886,2396.3622666829883,67.26182774166065,February
NCT of Delhi,Black Gram Dal (Urd Dal),32.519169716790586,2334.5627008223983,69.68797102936873,March
NCT of Delhi,Black Gram Dal (Urd Dal),31.319453343716788,2408.0191311095423,67.64380128509393,April
NCT of Delhi,Black Gram Dal (Urd Dal),31.899462476976094,2423.2186169234315,71.76959176970608,May
NCT of Delhi,Black Gram Dal (Urd Dal),33.77869757189739,2438.1463725051753,65.48555231339022,June
NCT of Delhi,Black Gram Dal (Urd Dal),33.23149851546529,2407.4717678395173,67.75485303972619,July
NCT of Delhi,Black Gram Dal (Urd Dal),33.802537192452256,2359.7105635862745,69.12947788625351,August
NCT of Delhi,Black Gram Dal (Urd Dal),31.138867144007108,2313.6188343498666,66.07872290618945,September
NCT of Delhi,Black Gram Dal (Urd Dal),33.20866201099211,2336.504483630718,67.79920161058278,October
NCT of Delhi,Black Gram Dal (Urd Dal),31.469595053629565,2382.7306925213225,70.42389252341219,November
NCT of Delhi,Black Gram Dal (Urd Dal),34.0791535051072,2294.619384771046,69.34953429242194,December
NCT of Delhi,Black pepper,20.58301931088999,1529.84294363403,86.41214807404991,January
NCT of Delhi,Black pepper,24.043966019935176,1531.5342927049787,87.74198606631117,February
NCT of Delhi,Black pepper,23.373780330928575,1648.4408596359597,89.30862370477479,March
NCT of Delhi,Black pepper,23.597780180277475,1645.3703352654047,86.20611651893343,April
NCT of Delhi,Black pepper,20.97370821297451,1622.540257460027,92.39222440087408,May
NCT of Delhi,Black pepper,21.821693698457224,1713.5860044547908,92.15789869313429,June
NCT of Delhi,Black pepper,20.68229751119478,1540.549304382103,91.9256993422984,July
NCT of Delhi,Black pepper,22.086588869940975,1574.5764852917096,88.71978313486056,August
NCT of Delhi,Black pepper,21.106878279415973,1669.8104874578555,83.02645987713862,September
NCT of Delhi,Black pepper,23.885501788090814,1700.2665536550546,86.36742902374897,October
NCT of Delhi,Black pepper,24.240435082831784,1629.0848755911081,87.8180619413874,November
NCT of Delhi,Black pepper,22.039712250675777,1533.3153232290742,85.28243381272323,December
NCT of Delhi,Cashewnuts,31.119470091870532,2252.997852825555,55.28031505057673,January
NCT of Delhi,Cashewnuts,32.64953944062142,2223.431177416713,48.46419926687091,February
NCT of Delhi,Cashewnuts,31.359174378673877,2218.0383717718437,47.93297884748452,March
NCT of Delhi,Cashewnuts,32.30523955364114,2267.170076964336,53.251501680913464,April
NCT of Delhi,Cashewnuts,30.596212193924966,2257.60877908145,55.44224124091936,May
NCT of Delhi,Cashewnuts,30.71153729321945,2232.1988913355012,55.634342081052104,June
NCT of Delhi,Cashewnuts,28.958803335676187,2232.9846987042256,48.20847569810609,July
NCT of Delhi,Cashewnuts,31.51011106574699,2202.232317185299,52.50987815553597,August
NCT of Delhi,Cashewnuts,30.971243023626563,2346.9419933441504,52.662294840323874,September
NCT of Delhi,Cashewnuts,30.68932744676502,2219.026919635054,47.73148998365914,October
NCT of Delhi,Cashewnuts,28.74539785495351,2307.5900836470655,48.437419771805224,November
NCT of Delhi,Cashewnuts,28.69994272725512,2322.747545129712,54.911501195609986,December
NCT of Delhi,Chennangi Dal,20.157909219372637,2182.2187325279533,65.23989062819042,January
NCT of Delhi,Chennangi Dal,19.53994273594832,2168.3846159344503,61.80089513673752,February
NCT of Delhi,Chennangi Dal,21.533455154169452,2173.7955290948053,65.97822143306998,March
NCT of Delhi,Chennangi Dal,22.064502520241273,2138.357523127714,63.46317583767274,April
NCT of Delhi,Chennangi Dal,19.705558544501045,2197.400092399168,60.948322040681084,May
NCT of Delhi,Chennangi Dal,21.406061832412302,2096.869030096401,68.49586368806398,June
NCT of Delhi,Chennangi Dal,19.99030869488287,2118.132156596211,61.62268101312262,July
NCT of Delhi,Chennangi Dal,22.857697134971115,2066.0318020687278,59.94938346404223,August
NCT of Delhi,Chennangi Dal,21.35179000408177,2192.1426835402203,66.68202949466082,September
NCT of Delhi,Chennangi Dal,20.188643152574066,2116.1275489203044,65.812733764894,October
NCT of Delhi,Chennangi Dal,21.832441682514492,2222.6765246271734,67.6171106454343,November
NCT of Delhi,Chennangi Dal,19.19727663223182,2148.691412024028,64.97492763822984,December
NCT of Delhi,Coconut,31.29654364527013,1481.7420021832954,57.49234255260532,January
NCT of Delhi,Coconut,33.525793880602286,1472.8382708487513,55.6997972425762,February
NCT of Delhi,Coconut,33.42885377594511,1582.8191711410432,56.88555001584191,March
NCT of Delhi,Coconut,31.979897016690906,1499.5405327840645,55.29358928330869,April
NCT of Delhi,Coconut,30.751920790836973,1511.483497712293,63.163419957892295,May
NCT of Delhi,Coconut,31.06937628740738,1585.3894008392704,63.587273109614074,June
NCT of Delhi,Coconut,33.380836333248936,1396.4276622117761,62.28587969016922,July
NCT of Delhi,Coconut,33.050124428681556,1581.6201197486298,57.81738218747312,August
NCT of Delhi,Coconut,32.474750349496766,1483.1931961222924,62.338830153820794,September
NCT of Delhi,Coconut,32.865536349606714,1390.7196481893504,60.28179711569116,October
NCT of Delhi,Coconut,33.243484939810315,1403.728706479395,59.320369018639084,November
NCT of Delhi,Coconut,33.66814965363212,1576.0115304963165,58.23960997601252,December
NCT of Delhi,Dry Chillies,18.532880773613293,2066.3168410305034,45.05478192655198,January
NCT of Delhi,Dry Chillies,20.191413501104996,1963.4723461084043,40.935946282063476,February
NCT of Delhi,Dry Chillies,19.950392286333493,1962.4192945068644,44.64985552968659,March
NCT of Delhi,Dry Chillies,21.38503291331726,2016.5432454008726,37.39891669031342,April
NCT of Delhi,Dry Chillies,20.64592257475594,1995.2760786414794,40.917016282481335,May
NCT of Delhi,Dry Chillies,21.325293651455894,1966.9394324782754,46.613272861659965,June
NCT of Delhi,Dry Chillies,19.594113430245255,2080.23323087254,40.14132921832726,July
